condition,replicate_02,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,abs_current_density_A_cm2,log10_abs_current_density_A_cm2,cycle
SR400,replicate_02,CPP,3890,145.1898,0.01041771,10.41771,0.000001998327,0.000001998327,-5.69933344369985,1
SR400,replicate_02,CPP,3891,145.7975,0.01101747,11.01747,0.000002019903,0.000002019903,-5.69466948578913,1
SR400,replicate_02,CPP,3892,146.4003,0.01162683,11.62683,0.000002032754,0.000002032754,-5.69191517566932,1
SR400,replicate_02,CPP,3893,147.0032,0.01220611,12.20611,0.000002053173,0.000002053173,-5.6875744555101,1
SR400,replicate_02,CPP,3894,147.606,0.01285497,12.85497,0.000002077101,0.000002077101,-5.68254238518074,1
SR400,replicate_02,CPP,3895,148.2089,0.01340012,13.40012,0.00000208628,0.00000208628,-5.6806274052602,1
SR400,replicate_02,CPP,3896,148.8118,0.01406302,14.06302,0.000002110437,0.000002110437,-5.67562760771745,1
SR400,replicate_02,CPP,3897,149.4146,0.01468535,14.68535,0.000002128218,0.000002128218,-5.67198388796162,1
SR400,replicate_02,CPP,3898,150.0175,0.01523689,15.23689,0.000002131529,0.000002131529,-5.67130875428858,1
SR400,replicate_02,CPP,3899,150.6203,0.01587058,15.87058,0.000002152979,0.000002152979,-5.66696020623253,1
SR400,replicate_02,CPP,3900,151.2231,0.01649839,16.49839,0.000002161723,0.000002161723,-5.66519995667256,1
SR400,replicate_02,CPP,3901,151.8309,0.01704686,17.04686,0.000002178158,0.000002178158,-5.66191062042995,1
SR400,replicate_02,CPP,3902,152.4337,0.0175852,17.5852,0.000002190079,0.000002190079,-5.65954021911182,1
SR400,replicate_02,CPP,3903,153.038,0.01829854,18.29854,0.000002203096,0.000002203096,-5.65696657803676,1
SR400,replicate_02,CPP,3904,153.6409,0.01885727,18.85727,0.000002218014,0.000002218014,-5.65403571693187,1
SR400,replicate_02,CPP,3905,154.2438,0.01943795,19.43795,0.000002237872,0.000002237872,-5.65016475752324,1
SR400,replicate_02,CPP,3906,154.8466,0.02015358,20.15358,0.000002253232,0.000002253232,-5.64719408961992,1
SR400,replicate_02,CPP,3907,155.4496,0.02068724,20.68724,0.000002269119,0.000002269119,-5.64414272769895,1
SR400,replicate_02,CPP,3908,156.0524,0.02135282,21.35282,0.000002285908,0.000002285908,-5.64094125246058,1
SR400,replicate_02,CPP,3909,156.6553,0.02183098,21.83098,0.00000230039,0.00000230039,-5.63819852898696,1
SR400,replicate_02,CPP,3910,157.2581,0.02252475,22.52475,0.000002317274,0.000002317274,-5.6350226111593,1
SR400,replicate_02,CPP,3911,157.8658,0.02301843,23.01843,0.000002337925,0.000002337925,-5.63116942499992,1
SR400,replicate_02,CPP,3912,158.4687,0.02363617,23.63617,0.000002356641,0.000002356641,-5.62770657088842,1
SR400,replicate_02,CPP,3913,159.0716,0.02418916,24.18916,0.000002371649,0.000002371649,-5.62494958539328,1
SR400,replicate_02,CPP,3914,159.6745,0.02486098,24.86098,0.000002389218,0.000002389218,-5.62174422200498,1
SR400,replicate_02,CPP,3915,160.2773,0.02550904,25.50904,0.000002406304,0.000002406304,-5.61864950701179,1
SR400,replicate_02,CPP,3916,160.8802,0.02607793,26.07793,0.000002418937,0.000002418937,-5.61637544247262,1
SR400,replicate_02,CPP,3917,161.4831,0.02669215,26.69215,0.000002438849,0.000002438849,-5.61281508795886,1
SR400,replicate_02,CPP,3918,162.086,0.02723094,27.23094,0.000002455596,0.000002455596,-5.60984308272754,1
SR400,replicate_02,CPP,3919,162.6888,0.02790186,27.90186,0.000002470953,0.000002470953,-5.60713551523522,1
SR400,replicate_02,CPP,3920,163.2917,0.02845988,28.45988,0.000002486826,0.000002486826,-5.60435460069044,1
SR400,replicate_02,CPP,3921,163.8994,0.02905104,29.05104,0.000002503917,0.000002503917,-5.60138007124413,1
SR400,replicate_02,CPP,3922,164.5022,0.02969275,29.69275,0.000002517308,0.000002517308,-5.59906364399992,1
SR400,replicate_02,CPP,3923,165.1051,0.03039217,30.39217,0.000002537477,0.000002537477,-5.59559788555887,1
SR400,replicate_02,CPP,3924,165.708,0.03091997,30.91997,0.000002554671,0.000002554671,-5.59266502198118,1
SR400,replicate_02,CPP,3925,166.3109,0.03142523,31.42523,0.000002568269,0.000002568269,-5.5903594903005,1
SR400,replicate_02,CPP,3926,166.9138,0.03210521,32.10521,0.000002582394,0.000002582394,-5.58797749600771,1
SR400,replicate_02,CPP,3927,167.6486,0.03287844,32.87844,0.000002612209,0.000002612209,-5.58299207857785,1
SR400,replicate_02,CPP,3928,168.2515,0.03346336,33.46336,0.000002635973,0.000002635973,-5.5790590424889,1
SR400,replicate_02,CPP,3929,168.8544,0.0339962,33.9962,0.000002652008,0.000002652008,-5.57642517018031,1
SR400,replicate_02,CPP,3930,169.4572,0.03463237,34.63237,0.000002665178,0.000002665178,-5.57427378031987,1
SR400,replicate_02,CPP,3931,170.065,0.03534458,35.34458,0.00000268855,0.00000268855,-5.57048188236998,1
SR400,replicate_02,CPP,3932,170.6678,0.03579897,35.79897,0.000002697143,0.000002697143,-5.56909602704932,1
SR400,replicate_02,CPP,3933,171.2707,0.0364137,36.4137,0.000002722281,0.000002722281,-5.56506704796048,1
SR400,replicate_02,CPP,3934,171.8736,0.036969,36.969,0.000002734942,0.000002734942,-5.56305187932947,1
SR400,replicate_02,CPP,3935,172.4765,0.03760366,37.60366,0.000002750754,0.000002750754,-5.56054824684027,1
SR400,replicate_02,CPP,3936,173.0793,0.03819643,38.19643,0.000002772897,0.000002772897,-5.55706626210711,1
SR400,replicate_02,CPP,3937,173.6822,0.03883099,38.83099,0.000002788461,0.000002788461,-5.55463542526359,1
SR400,replicate_02,CPP,3938,174.2851,0.03942326,39.42326,0.000002809047,0.000002809047,-5.55144099427301,1
SR400,replicate_02,CPP,3939,174.888,0.04007121,40.07121,0.000002821524,0.000002821524,-5.54951625125138,1
SR400,replicate_02,CPP,3940,175.4908,0.04066841,40.66841,0.000002841627,0.000002841627,-5.54643292938991,1
SR400,replicate_02,CPP,3941,176.0986,0.0411652,41.1652,0.000002853777,0.000002853777,-5.5445799665589,1
SR400,replicate_02,CPP,3942,176.7014,0.04175515,41.75515,0.00000288034,0.00000288034,-5.5405562443906,1
SR400,replicate_02,CPP,3943,177.3043,0.04251227,42.51227,0.000002842974,0.000002842974,-5.54622711206762,1
SR400,replicate_02,CPP,3944,177.9072,0.04299577,42.99577,0.000002941746,0.000002941746,-5.53139482839998,1
SR400,replicate_02,CPP,3945,178.5101,0.04370777,43.70777,0.000002905713,0.000002905713,-5.53674728359327,1
SR400,replicate_02,CPP,3946,179.1129,0.0441802,44.1802,0.000002950954,0.000002950954,-5.53003756030752,1
SR400,replicate_02,CPP,3947,179.7158,0.04486934,44.86934,0.000002942021,0.000002942021,-5.53135423162495,1
SR400,replicate_02,CPP,3948,180.3187,0.04545848,45.45848,0.000002959677,0.000002959677,-5.52875568244506,1
SR400,replicate_02,CPP,3949,180.9216,0.04605931,46.05931,0.000002999137,0.000002999137,-5.52300369529914,1
SR400,replicate_02,CPP,3950,181.5244,0.04659548,46.59548,0.000003013589,0.000003013589,-5.52091597803442,1
SR400,replicate_02,CPP,3951,182.1322,0.04713548,47.13548,0.000003034136,0.000003034136,-5.51796495659945,1
SR400,replicate_02,CPP,3952,182.735,0.04791616,47.91616,0.000003016335,0.000003016335,-5.52052042653833,1
SR400,replicate_02,CPP,3953,183.3379,0.04848063,48.48063,0.00000303717,0.00000303717,-5.5175308985672,1
SR400,replicate_02,CPP,3954,183.9408,0.04906584,49.06584,0.00000306733,0.00000306733,-5.51323949774776,1
SR400,replicate_02,CPP,3955,184.5437,0.04961712,49.61712,0.000003083535,0.000003083535,-5.51095111770286,1
SR400,replicate_02,CPP,3956,185.1465,0.05021724,50.21724,0.000003125845,0.000003125845,-5.50503256096611,1
SR400,replicate_02,CPP,3957,185.7494,0.05083277,50.83277,0.000003116847,0.000003116847,-5.50628451587734,1
SR400,replicate_02,CPP,3958,186.3523,0.05141919,51.41919,0.000003141998,0.000003141998,-5.50279409574074,1
SR400,replicate_02,CPP,3959,186.9552,0.05209957,52.09957,0.000003154227,0.000003154227,-5.50110705504647,1
SR400,replicate_02,CPP,3960,187.558,0.0525879,52.5879,0.000003188415,0.000003188415,-5.49642515638506,1
SR400,replicate_02,CPP,3961,188.1658,0.05332529,53.32529,0.000003194196,0.000003194196,-5.49563843850849,1
SR400,replicate_02,CPP,3962,188.7686,0.05383276,53.83276,0.000003216639,0.000003216639,-5.49259767677452,1
SR400,replicate_02,CPP,3963,189.3715,0.05432693,54.32693,0.000003242824,0.000003242824,-5.48907662144821,1
SR400,replicate_02,CPP,3964,189.9744,0.05511225,55.11225,0.000003221479,0.000003221479,-5.49194469536337,1
SR400,replicate_02,CPP,3965,190.5773,0.05573735,55.73735,0.000003195936,0.000003195936,-5.49540192620571,1
SR400,replicate_02,CPP,3966,191.1801,0.05622246,56.22246,0.000003325418,0.000003325418,-5.47815375677182,1
SR400,replicate_02,CPP,3967,191.783,0.05687384,56.87384,0.000003293792,0.000003293792,-5.48230382960598,1
SR400,replicate_02,CPP,3968,192.3859,0.05746258,57.46258,0.000003358533,0.000003358533,-5.47385038008898,1
SR400,replicate_02,CPP,3969,192.9888,0.05801617,58.01617,0.000003329851,0.000003329851,-5.47757519932418,1
SR400,replicate_02,CPP,3970,193.5916,0.05860612,58.60612,0.000003362366,0.000003362366,-5.47335501453457,1
SR400,replicate_02,CPP,3971,194.1994,0.05924722,59.24722,0.000003382559,0.000003382559,-5.47075461951941,1
SR400,replicate_02,CPP,3972,194.8022,0.05981018,59.81018,0.000003401419,0.000003401419,-5.46833986669133,1
SR400,replicate_02,CPP,3973,195.4051,0.06049459,60.49459,0.000003402466,0.000003402466,-5.46820620590013,1
SR400,replicate_02,CPP,3974,196.008,0.06111616,61.11616,0.000003418396,0.000003418396,-5.46617762837567,1
SR400,replicate_02,CPP,3975,196.6109,0.06162776,61.62776,0.000003448334,0.000003448334,-5.46239067575572,1
SR400,replicate_02,CPP,3976,197.2137,0.06218991,62.18991,0.000003462942,0.000003462942,-5.46055478228562,1
SR400,replicate_02,CPP,3977,197.8166,0.06280785,62.80785,0.000003490906,0.000003490906,-5.45706184532244,1
SR400,replicate_02,CPP,3978,198.4195,0.06341805,63.41805,0.000003510511,0.000003510511,-5.45462966178845,1
SR400,replicate_02,CPP,3979,199.0224,0.06403609,64.03609,0.000003542371,0.000003542371,-5.45070595618516,1
SR400,replicate_02,CPP,3980,199.6252,0.06461728,64.61728,0.000003540514,0.000003540514,-5.45093368397443,1
SR400,replicate_02,CPP,3981,200.233,0.06527369,65.27369,0.00000356713,0.00000356713,-5.44768106300427,1
SR400,replicate_02,CPP,3982,200.8358,0.06598771,65.98771,0.000003588527,0.000003588527,-5.44508378179703,1
SR400,replicate_02,CPP,3983,201.4387,0.06646003,66.46003,0.000003598009,0.000003598009,-5.4439377546521,1
SR400,replicate_02,CPP,3984,202.0416,0.06702913,67.02913,0.000003621185,0.000003621185,-5.4411492872717,1
SR400,replicate_02,CPP,3985,202.6445,0.06765775,67.65775,0.00000364767,0.00000364767,-5.43798445862808,1
SR400,replicate_02,CPP,3986,203.2473,0.06831064,68.31064,0.000003661664,0.000003661664,-5.43632150974507,1
SR400,replicate_02,CPP,3987,203.8502,0.06885517,68.85517,0.000003681806,0.000003681806,-5.43393909887089,1
SR400,replicate_02,CPP,3988,204.4531,0.0694861,69.4861,0.000003699253,0.000003699253,-5.43188596531978,1
SR400,replicate_02,CPP,3989,205.056,0.07010687,70.10687,0.000003719539,0.000003719539,-5.42951088328011,1
SR400,replicate_02,CPP,3990,205.6588,0.07072653,70.72653,0.000003743133,0.000003743133,-5.42676474137612,1
SR400,replicate_02,CPP,3991,206.2666,0.07128153,71.28153,0.000003772325,0.000003772325,-5.42339089821829,1
SR400,replicate_02,CPP,3992,206.8694,0.07174448,71.74448,0.000003841487,0.000003841487,-5.41550063217205,1
SR400,replicate_02,CPP,3993,207.4723,0.07254582,72.54582,0.00000378836,0.00000378836,-5.42154875760313,1
SR400,replicate_02,CPP,3994,208.0752,0.07310162,73.10162,0.00000379694,0.00000379694,-5.42056626561364,1
SR400,replicate_02,CPP,3995,208.6781,0.07369469,73.69469,0.000003859,0.000003859,-5.4135252214286,1
SR400,replicate_02,CPP,3996,209.2809,0.07427437,74.27437,0.000003901088,0.000003901088,-5.40881425284552,1
SR400,replicate_02,CPP,3997,209.8838,0.07485988,74.85988,0.000003900944,0.000003900944,-5.40883028415772,1
SR400,replicate_02,CPP,3998,210.4867,0.07543825,75.43825,0.000003952553,0.000003952553,-5.40312229787818,1
SR400,replicate_02,CPP,3999,211.0896,0.07603505,76.03505,0.000003948434,0.000003948434,-5.40357511703432,1
SR400,replicate_02,CPP,4000,211.6924,0.07667776,76.67776,0.000003948879,0.000003948879,-5.40352617354059,1
SR400,replicate_02,CPP,4001,212.3002,0.07733931,77.33931,0.000003980359,0.000003980359,-5.40007775589422,1
SR400,replicate_02,CPP,4002,212.903,0.07778736,77.78736,0.00000403826,0.00000403826,-5.39380572280442,1
SR400,replicate_02,CPP,4003,213.5059,0.07848547,78.48547,0.000004023769,0.000004023769,-5.39536695958855,1
SR400,replicate_02,CPP,4004,214.1088,0.07900704,79.00704,0.000004064104,0.000004064104,-5.39103518703117,1
SR400,replicate_02,CPP,4005,214.7117,0.07968087,79.68087,0.000004040444,0.000004040444,-5.3935709081184,1
SR400,replicate_02,CPP,4006,215.3145,0.08030436,80.30436,0.000004057199,0.000004057199,-5.39177369022953,1
SR400,replicate_02,CPP,4007,215.9174,0.08087961,80.87961,0.000004106454,0.000004106454,-5.38653303772357,1
SR400,replicate_02,CPP,4008,216.5203,0.0813484,81.3484,0.000004166251,0.000004166251,-5.38025456909033,1
SR400,replicate_02,CPP,4009,217.1232,0.08197138,81.97138,0.000004184326,0.000004184326,-5.3783744870266,1
SR400,replicate_02,CPP,4010,217.726,0.08257281,82.57281,0.000004246804,0.000004246804,-5.37193778225931,1
SR400,replicate_02,CPP,4011,218.3338,0.08323003,83.23003,0.000004231005,0.000004231005,-5.37355646143989,1
SR400,replicate_02,CPP,4012,218.9366,0.08387183,83.87183,0.000004227827,0.000004227827,-5.37388279205585,1
SR400,replicate_02,CPP,4013,219.5395,0.08441697,84.41697,0.000004249616,0.000004249616,-5.37165031150629,1
SR400,replicate_02,CPP,4014,220.1424,0.08505052,85.05052,0.000004277618,0.000004277618,-5.36879800141468,1
SR400,replicate_02,CPP,4015,220.7453,0.08567512,85.67512,0.000004292947,0.000004292947,-5.36724447321393,1
SR400,replicate_02,CPP,4016,221.3481,0.08622479,86.22479,0.000004314985,0.000004314985,-5.3650207096657,1
SR400,replicate_02,CPP,4017,221.951,0.08681422,86.81422,0.000004342947,0.000004342947,-5.36221547060277,1
SR400,replicate_02,CPP,4018,222.5539,0.08748776,87.48776,0.00000435464,0.00000435464,-5.36104774248775,1
SR400,replicate_02,CPP,4019,223.1568,0.08799342,87.99342,0.000004387756,0.000004387756,-5.35775753123405,1
SR400,replicate_02,CPP,4020,223.7596,0.08864489,88.64489,0.00000440179,0.00000440179,-5.35637068055066,1
SR400,replicate_02,CPP,4021,224.3674,0.08927422,89.27422,0.000004407348,0.000004407348,-5.35582265665758,1
SR400,replicate_02,CPP,4022,224.9702,0.08992781,89.92781,0.000004432695,0.000004432695,-5.35333215012948,1
SR400,replicate_02,CPP,4023,225.5731,0.09044766,90.44766,0.000004453648,0.000004453648,-5.35128411098826,1
SR400,replicate_02,CPP,4024,226.176,0.09100761,91.00761,0.000004477739,0.000004477739,-5.34894122432627,1
SR400,replicate_02,CPP,4025,226.7789,0.09167641,91.67641,0.000004506892,0.000004506892,-5.3461228489328,1
SR400,replicate_02,CPP,4026,227.3817,0.09227421,92.27421,0.000004529244,0.000004529244,-5.34397428232009,1
SR400,replicate_02,CPP,4027,227.9846,0.09280766,92.80766,0.000004542519,0.000004542519,-5.34270324749205,1
SR400,replicate_02,CPP,4028,228.5875,0.09337052,93.37052,0.000004566232,0.000004566232,-5.34044202675727,1
SR400,replicate_02,CPP,4029,229.1904,0.09404204,94.04204,0.000004589656,0.000004589656,-5.33821986411424,1
SR400,replicate_02,CPP,4030,229.7932,0.09467056,94.67056,0.000004622366,0.000004622366,-5.33513566995875,1
SR400,replicate_02,CPP,4031,230.401,0.09521156,95.21156,0.00000462612,0.00000462612,-5.3347831059662,1
SR400,replicate_02,CPP,4032,231.0038,0.0958721,95.8721,0.000004639343,0.000004639343,-5.33354351765142,1
SR400,replicate_02,CPP,4033,231.6067,0.09645863,96.45863,0.000004669555,0.000004669555,-5.33072450492701,1
SR400,replicate_02,CPP,4034,232.2096,0.0970529,97.0529,0.000004688638,0.000004688638,-5.32895329694155,1
SR400,replicate_02,CPP,4035,232.8125,0.0976632,97.6632,0.000004722093,0.000004722093,-5.32586546389239,1
SR400,replicate_02,CPP,4036,233.4153,0.09827822,98.27822,0.000004732818,0.000004732818,-5.32488019595784,1
SR400,replicate_02,CPP,4037,234.0182,0.09880552,98.80552,0.000004756962,0.000004756962,-5.32267031783724,1
SR400,replicate_02,CPP,4038,234.6211,0.09952348,99.52348,0.000004771506,0.000004771506,-5.32134452572667,1
SR400,replicate_02,CPP,4039,235.224,0.1000681,100.0681,0.000004798161,0.000004798161,-5.31892518357984,1
SR400,replicate_02,CPP,4040,235.8268,0.1006874,100.6874,0.000004839477,0.000004839477,-5.31520156981981,1
SR400,replicate_02,CPP,4041,236.4346,0.1012531,101.2531,0.000004839085,0.000004839085,-5.3152367493097,1
SR400,replicate_02,CPP,4042,237.0374,0.101806,101.806,0.000004876177,0.000004876177,-5.31192053834321,1
SR400,replicate_02,CPP,4043,237.6403,0.1024996,102.4996,0.000004875745,0.000004875745,-5.31195901593077,1
SR400,replicate_02,CPP,4044,238.2432,0.1030903,103.0903,0.000004903629,0.000004903629,-5.30948239520819,1
SR400,replicate_02,CPP,4045,238.8461,0.1036717,103.6717,0.000004918487,0.000004918487,-5.3081684721525,1
SR400,replicate_02,CPP,4046,239.4489,0.1042292,104.2292,0.00000494203,0.00000494203,-5.30609462259341,1
SR400,replicate_02,CPP,4047,240.0518,0.1048419,104.8419,0.000004975695,0.000004975695,-5.30314624887123,1
SR400,replicate_02,CPP,4048,240.6547,0.1054577,105.4577,0.000004986838,0.000004986838,-5.30217473983233,1
SR400,replicate_02,CPP,4049,241.2576,0.1060579,106.0579,0.000005021641,0.000005021641,-5.29915433847534,1
SR400,replicate_02,CPP,4050,241.8604,0.1066292,106.6292,0.000005040658,0.000005040658,-5.29751276769801,1
SR400,replicate_02,CPP,4051,242.4682,0.1072273,107.2273,0.000005048872,0.000005048872,-5.29680563948442,1
SR400,replicate_02,CPP,4052,243.071,0.107879,107.879,0.000005080117,0.000005080117,-5.29412628537961,1
SR400,replicate_02,CPP,4053,243.6739,0.1084439,108.4439,0.000005111755,0.000005111755,-5.29142996954017,1
SR400,replicate_02,CPP,4054,244.2768,0.1090417,109.0417,0.000005127777,0.000005127777,-5.29007086995089,1
SR400,replicate_02,CPP,4055,244.8797,0.1096629,109.6629,0.000005147029,0.000005147029,-5.28844338478956,1
SR400,replicate_02,CPP,4056,245.4825,0.1102513,110.2513,0.000005160055,0.000005160055,-5.28734566928961,1
SR400,replicate_02,CPP,4057,246.0854,0.1107977,110.7977,0.000005192125,0.000005192125,-5.28465486047642,1
SR400,replicate_02,CPP,4058,246.6883,0.1114236,111.4236,0.000005212189,0.000005212189,-5.28297984465384,1
SR400,replicate_02,CPP,4059,247.2912,0.1120792,112.0792,0.000005236136,0.000005236136,-5.28098908189162,1
SR400,replicate_02,CPP,4060,247.894,0.1126708,112.6708,0.000005249738,0.000005249738,-5.27986237049758,1
SR400,replicate_02,CPP,4061,248.5017,0.1132612,113.2612,0.000005274967,0.000005274967,-5.27778025295211,1
SR400,replicate_02,CPP,4062,249.1046,0.1137732,113.7732,0.000005313093,0.000005313093,-5.27465258216417,1
SR400,replicate_02,CPP,4063,249.7074,0.1143999,114.3999,0.00000532727,0.00000532727,-5.27349529147525,1
SR400,replicate_02,CPP,4064,250.3103,0.1150976,115.0976,0.000005337798,0.000005337798,-5.27263786538277,1
SR400,replicate_02,CPP,4065,250.9132,0.1156743,115.6743,0.000005378605,0.000005378605,-5.26933034875019,1
SR400,replicate_02,CPP,4066,251.5161,0.1162241,116.2241,0.000005402683,0.000005402683,-5.26739051374705,1
